timestamp,avg_cpu_percent,num_processes,io_bytes_sec,context_switches_sec,memory_percent,suggested_TQ_ms
2025-03-29 15:16:39,8.6,433,0,-430,81.7,5
2025-03-29 15:16:40,11.9,433,0,-1760,81.5,5.95
2025-03-29 15:16:41,17.6,434,0,-1410,81.3,8.8
2025-03-29 15:16:42,14.1,434,1310720,-500,82.1,7.05
2025-03-29 15:16:43,4.5,434,0,60,82.0,5
2025-03-29 15:16:44,7.2,434,0,-690,81.4,5
2025-03-29 15:16:45,7.1,434,0,420,81.4,5
2025-03-29 15:16:46,0.0,434,0,60,81.2,5
2025-03-29 15:16:47,7.3,434,655360,80,81.2,5
2025-03-29 15:16:48,4.7,434,245760,4000,80.7,5
2025-03-29 15:16:49,7.1,434,0,-2440,80.7,5
2025-03-29 15:16:50,4.7,434,0,260,80.7,5
2025-03-29 15:16:52,5.0,434,0,-490,80.8,5
2025-03-29 15:16:53,6.0,434,0,-560,80.8,5
2025-03-29 15:16:54,8.2,434,5447680,-380,80.6,5
2025-03-29 15:16:55,4.7,433,1925120,-1040,80.7,5
2025-03-29 15:16:56,7.1,433,0,120,80.7,5
2025-03-29 15:16:57,4.8,433,0,-410,80.7,5
2025-03-29 15:16:58,1.2,433,0,70,80.7,5
2025-03-29 15:16:59,3.7,433,0,70,80.7,5
2025-03-29 15:17:00,7.3,433,0,13780,80.5,5
2025-03-29 15:17:01,7.1,432,0,140,80.5,5
2025-03-29 15:17:02,1.2,432,0,-180,80.6,5
2025-03-29 15:17:03,4.8,432,0,-250,80.6,5
2025-03-29 15:17:04,11.2,432,0,-460,80.6,5.6
2025-03-29 15:17:05,7.3,432,0,-1660,80.6,5
2025-03-29 15:17:06,0.0,432,0,60,80.6,5
2025-03-29 15:17:07,3.7,432,0,-270,80.6,5
2025-03-29 15:17:08,8.9,432,0,110,80.6,5
2025-03-29 15:17:09,0.0,432,0,180,80.6,5
2025-03-29 15:17:10,1.3,431,0,580,79.2,5
2025-03-29 15:17:11,6.2,431,0,-3960,79.3,5
2025-03-29 15:17:12,6.1,431,0,90,79.3,5
2025-03-29 15:17:13,2.5,431,0,110,79.3,5
2025-03-29 15:17:14,5.0,431,0,160,79.3,5
2025-03-29 15:17:15,3.6,431,0,60,79.3,5
2025-03-29 15:17:16,2.5,431,0,80,79.3,5
2025-03-29 15:17:17,3.6,431,0,90,79.3,5
2025-03-29 15:17:18,3.8,431,0,50,79.3,5
2025-03-29 15:17:19,3.7,423,0,-540,79.1,5
2025-03-29 15:17:20,12.5,423,0,2240,79.5,6.25
2025-03-29 15:17:21,5.8,423,0,200,79.5,5
2025-03-29 15:17:22,7.5,423,0,40,79.3,5
2025-03-29 15:17:23,1.2,423,0,0,79.3,5
2025-03-29 15:17:24,2.4,423,0,0,79.3,5
2025-03-29 15:17:25,3.7,423,5242880,-950,79.4,5
2025-03-29 15:17:26,2.5,423,0,70,79.2,5
2025-03-29 15:17:27,4.9,423,0,-2310,79.3,5
2025-03-29 15:17:28,7.3,423,0,-1000,79.3,5
2025-03-29 15:17:29,7.1,423,0,-460,79.3,5
2025-03-29 15:17:30,3.7,424,0,40,79.2,5
2025-03-29 15:17:31,2.5,424,0,80,79.2,5
2025-03-29 15:17:32,10.8,426,0,-40,79.4,5.4
2025-03-29 15:17:33,20.2,426,0,160,79.4,10.1
2025-03-29 15:17:34,2.6,426,0,20,79.4,5
2025-03-29 15:17:35,3.7,426,0,20,79.1,5
2025-03-29 15:17:36,2.6,426,0,-6390,79.2,5
2025-03-29 15:17:37,5.0,426,0,0,79.1,5
2025-03-29 15:17:38,2.5,426,0,110,79.0,5
2025-03-29 15:17:39,7.2,426,0,550,79.0,5
2025-03-29 15:17:40,6.2,426,0,0,79.0,5
2025-03-29 15:17:41,0.0,426,3358720,290,79.0,5
2025-03-29 15:17:42,3.6,426,0,-1060,79.0,5
2025-03-29 15:17:43,4.9,426,0,30,79.0,5
2025-03-29 15:17:44,6.8,426,0,80,79.1,5
2025-03-29 15:17:45,6.0,426,0,80,79.2,5
2025-03-29 15:17:46,3.7,426,0,0,79.2,5
2025-03-29 15:17:47,5.0,426,0,70,79.2,5
2025-03-29 15:17:48,8.5,426,0,2530,79.1,5
2025-03-29 15:17:49,6.0,426,0,30,79.1,5
2025-03-29 15:17:50,0.0,426,0,-10930,78.8,5
2025-03-29 15:17:51,2.4,426,0,100,78.8,5
2025-03-29 15:17:52,8.3,426,0,-420,78.8,5
2025-03-29 15:17:53,3.6,426,0,0,78.8,5
2025-03-29 15:17:54,4.6,426,0,0,78.8,5
2025-03-29 15:17:55,10.8,426,0,2070,78.7,5.4
2025-03-29 15:17:56,4.7,425,0,170,78.7,5
2025-03-29 15:17:57,1.2,425,0,60,78.7,5
2025-03-29 15:17:58,13.4,425,655360,2390,78.9,6.7
2025-03-29 15:17:59,7.1,425,0,110,79.0,5
2025-03-29 15:18:00,6.4,425,0,160,78.8,5
2025-03-29 15:18:01,2.4,425,0,0,78.8,5
2025-03-29 15:18:02,6.3,425,0,-610,78.8,5
2025-03-29 15:18:03,7.0,425,0,30,78.8,5
2025-03-29 15:18:04,1.2,425,0,-1160,78.6,5
2025-03-29 15:18:05,6.0,425,0,90,78.6,5
2025-03-29 15:18:06,3.7,425,0,90,78.6,5
2025-03-29 15:18:07,4.9,425,0,30,78.6,5
2025-03-29 15:18:08,3.6,425,0,10,78.6,5
2025-03-29 15:18:09,2.5,425,0,-1960,78.7,5
2025-03-29 15:18:10,8.4,425,3891200,-6440,78.7,5
2025-03-29 15:18:11,9.4,425,0,90,78.8,5
2025-03-29 15:18:12,7.4,425,0,20,78.8,5
2025-03-29 15:18:13,1.2,425,0,0,78.7,5
2025-03-29 15:18:14,21.2,424,0,5720,78.8,10.6
2025-03-29 15:18:15,6.3,424,0,350,78.8,5
2025-03-29 15:18:16,4.9,424,0,70,78.8,5
2025-03-29 15:18:17,2.5,424,0,0,78.8,5
2025-03-29 15:18:18,7.3,424,0,1790,78.7,5
2025-03-29 15:18:19,10.8,424,0,-600,78.7,5.4
2025-03-29 15:18:20,4.9,424,0,10,78.7,5
2025-03-29 15:18:21,17.3,424,9502720,0,78.7,8.65
2025-03-29 15:18:22,2.5,424,0,20,78.8,5
2025-03-29 15:18:23,8.7,424,2785280,-410,78.8,5
2025-03-29 15:18:24,16.0,423,204800,-100,78.8,8.0
2025-03-29 15:18:25,12.8,423,0,480,78.8,6.4
2025-03-29 15:18:26,13.3,423,0,410,78.8,6.65
2025-03-29 15:18:27,7.8,423,1597440,430,78.8,5
2025-03-29 15:18:28,13.6,423,0,-450,78.8,6.8
2025-03-29 15:18:29,14.6,423,0,150,78.8,7.3
2025-03-29 15:18:30,9.9,423,3440640,-440,78.7,5
2025-03-29 15:18:31,8.6,423,0,900,78.7,5
2025-03-29 15:18:32,56.2,423,0,-620,78.4,28.1
2025-03-29 15:18:33,8.6,423,0,-500,78.5,5
2025-03-29 15:18:34,12.3,423,1966080,-240,78.5,6.15
2025-03-29 15:18:35,11.1,423,0,210,78.4,5.55
2025-04-01 10:43:26,0.0,414,0,-1100,80.5,5
2025-04-01 10:43:27,1.2,413,163840,790,80.4,5
2025-04-01 10:43:28,8.5,412,0,-2320,80.5,5
2025-04-01 10:43:29,43.4,411,0,-110,80.8,21.7
2025-04-01 10:43:30,6.0,410,0,160,81.0,5
2025-04-01 10:43:31,14.5,409,204800,0,80.7,7.25
2025-04-01 10:43:32,0.0,405,860160,20,80.0,5
2025-04-01 10:43:33,2.5,401,0,-550,80.0,5
2025-04-01 10:43:34,3.5,400,0,-1980,80.0,5
2025-04-01 10:43:35,2.4,399,0,20,79.5,5
2025-04-01 10:43:36,0.0,398,0,700,79.3,5
2025-04-01 10:43:37,4.8,398,0,-10,79.4,5
2025-04-01 10:43:38,0.0,396,0,30,79.4,5
2025-04-01 10:43:39,1.2,396,2990080,30,79.4,5
2025-04-01 10:43:40,9.5,395,0,-340,79.7,5
2025-04-01 10:43:41,15.9,394,0,370,79.7,7.95
2025-04-01 10:43:42,8.4,394,0,150,79.5,5
2025-04-01 15:44:37,5.8,469,286720,1440,66.6,5
2025-04-01 15:44:38,6.1,469,163840,15090,65.6,5
2025-04-01 15:44:39,16.5,469,0,-180,64.8,8.25
2025-04-01 15:44:40,11.4,469,0,400,64.5,5.7
2025-04-03 15:20:40,11.2,535,1474560,960,73.8,5.6
2025-04-03 15:20:41,0.0,535,5406720,0,73.3,5
2025-04-03 15:20:41,6.4,534,7372800,2540,72.9,5
2025-04-03 15:20:42,12.6,534,3645440,0,72.7,6.3
2025-04-03 15:20:42,8.2,534,0,16210,72.5,5
2025-04-03 15:20:43,0.0,535,81920,0,72.5,5
2025-04-03 15:20:43,5.8,535,0,0,72.5,5
2025-04-03 15:20:44,14.1,535,737280,0,73.0,7.05
2025-04-03 15:20:44,22.1,535,0,0,73.3,11.05
2025-04-03 15:20:45,0.0,535,6225920,0,73.5,5
2025-04-03 15:20:45,50.6,536,163840,0,73.4,25.3
2025-04-03 15:20:46,10.8,535,40960,0,73.5,5.4
2025-04-03 15:20:46,3.6,535,327680,0,73.3,5
2025-04-03 15:20:47,0.0,535,0,60,72.9,5
2025-04-03 15:20:47,1.2,535,0,60,72.8,5
2025-04-03 15:20:48,3.5,535,0,70,72.8,5
2025-04-03 15:20:48,4.8,535,0,0,72.8,5
2025-04-03 15:20:49,18.5,535,0,0,72.8,9.25
2025-04-03 15:20:49,1.2,535,0,10,72.6,5
2025-04-03 15:20:50,0.0,535,778240,60,72.5,5
2025-04-03 15:20:50,4.8,535,0,70,72.3,5
2025-04-03 15:20:51,39.2,536,0,0,72.3,19.6
2025-04-03 15:20:51,0.0,535,327680,60,72.3,5
2025-04-03 15:20:52,2.4,535,0,0,72.3,5
2025-04-03 15:20:52,2.4,535,163840,60,72.3,5
2025-04-03 15:20:53,16.0,533,0,0,72.2,8.0
2025-04-03 15:20:53,2.5,533,0,10,72.2,5
2025-04-03 15:20:54,1.2,533,0,0,72.2,5
2025-04-03 15:20:54,2.4,533,0,5120,72.1,5
2025-04-03 15:20:55,2.4,533,0,0,72.2,5
2025-04-03 15:20:55,0.0,532,0,0,72.3,5
2025-04-03 15:20:56,0.0,532,0,50,72.5,5
2025-04-03 15:20:56,10.1,532,491520,560,72.6,5.05
2025-04-03 15:20:57,0.0,531,0,0,72.6,5
2025-04-03 15:20:57,12.9,531,0,0,72.7,6.45
2025-04-03 15:20:58,12.2,531,0,0,72.6,6.1
2025-04-03 15:20:58,2.6,531,0,0,72.7,5
2025-04-03 15:20:59,3.6,531,54149120,0,72.7,5
2025-04-03 15:20:59,2.4,531,0,0,72.8,5
2025-04-03 15:21:00,0.0,531,0,0,73.0,5
2025-04-03 15:21:00,1.2,531,0,1450,72.9,5
2025-04-03 15:21:01,3.8,531,0,0,72.9,5
2025-04-03 15:21:01,1.2,531,40960,0,72.8,5
2025-04-03 15:21:02,0.0,531,0,310,72.7,5
2025-04-03 15:21:02,7.3,531,0,0,72.7,5
2025-04-03 15:21:03,4.6,531,0,0,72.7,5
2025-04-03 15:21:03,3.6,531,0,100,72.5,5
2025-04-03 15:21:04,7.1,531,6512640,0,72.6,5
2025-04-03 15:21:04,5.9,531,122880,0,72.6,5
2025-04-03 15:21:05,0.0,531,0,0,72.6,5
2025-04-03 15:21:05,3.6,531,0,60,72.5,5
2025-04-03 15:21:06,5.9,531,0,60,72.5,5
2025-04-03 15:21:06,1.2,531,0,0,72.5,5
2025-04-03 15:21:07,0.0,531,0,0,72.4,5
2025-04-03 15:21:07,3.7,531,0,30,72.3,5
2025-04-03 15:21:08,0.0,531,37396480,0,72.6,5
2025-04-03 15:21:08,43.7,526,11550720,0,72.6,21.85
2025-04-03 15:21:09,35.3,530,26501120,0,72.8,17.65
2025-04-03 15:21:09,16.0,531,4014080,0,72.7,8.0
2025-04-03 15:21:10,8.5,531,13434880,0,72.6,5
2025-04-03 15:21:10,10.6,531,16179200,0,72.8,5.3
2025-04-03 15:21:11,3.6,531,0,0,72.7,5
2025-04-03 15:21:11,10.8,531,0,100,72.7,5.4
2025-04-03 15:21:12,7.1,531,0,0,72.6,5
2025-04-03 15:21:12,3.7,531,0,0,72.6,5
2025-04-03 15:21:13,6.0,531,0,120,72.6,5
2025-04-03 15:21:13,9.5,531,0,40,72.5,5
2025-04-03 15:21:14,8.7,531,12656640,1100,72.8,5
2025-04-03 15:21:14,3.7,531,573440,0,72.7,5
2025-04-03 15:21:15,9.9,531,0,0,73.0,5
2025-04-03 15:21:15,18.6,531,0,0,73.1,9.3
2025-04-03 15:21:16,2.4,531,450560,120,72.9,5
2025-04-03 15:48:19,7.4,518,0,0,73.7,5
2025-04-03 15:48:19,15.7,518,0,170,73.1,7.85
2025-04-03 15:48:20,19.2,518,0,150,73.0,9.6
2025-04-03 15:48:20,12.8,518,0,0,73.1,6.4
2025-04-03 15:48:21,13.4,518,0,0,73.0,6.7
2025-04-03 15:48:21,6.0,518,0,440,72.8,5
2025-04-03 15:48:22,6.9,518,0,0,72.8,5
2025-04-03 15:48:22,11.0,518,0,0,73.0,5.5
2025-04-03 15:48:23,12.9,526,0,0,73.2,6.45
2025-04-03 15:48:23,7.0,526,0,7330,73.0,5
2025-04-03 15:48:24,8.6,526,0,340,73.0,5
2025-04-03 15:48:24,6.0,526,0,0,73.0,5
2025-04-03 15:48:25,0.0,526,0,0,73.0,5
2025-04-03 15:48:25,11.1,526,0,0,73.0,5.55
2025-04-03 15:48:26,9.5,526,0,160,73.0,5
2025-04-03 15:48:26,8.5,526,0,0,73.0,5
2025-04-03 15:48:27,11.8,526,5529600,0,73.0,5.9
2025-04-03 15:48:27,14.6,526,614400,0,73.1,7.3
2025-04-03 15:48:28,0.0,527,327680,30,73.0,5
2025-04-03 15:48:28,16.5,527,0,0,73.4,8.25
2025-04-03 15:48:29,15.3,527,0,460,73.5,7.65
2025-04-03 15:48:29,12.0,527,0,0,73.4,6.0
2025-04-03 15:48:30,63.9,538,6922240,9850,74.2,31.95
2025-04-03 15:48:30,20.2,528,0,0,73.8,10.1
2025-04-03 15:48:31,0.0,527,0,0,73.7,5
2025-04-03 15:48:31,12.8,527,0,0,73.5,6.4
2025-04-03 15:48:32,14.0,527,12124160,90,73.3,7.0
2025-04-03 15:48:32,20.0,527,0,0,73.3,10.0
2025-04-03 15:48:33,10.7,527,860160,0,74.2,5.35
2025-04-03 15:48:33,27.7,528,0,0,74.1,13.85
2025-04-03 15:48:34,10.8,527,0,0,74.1,5.4
2025-04-03 15:48:34,14.6,527,0,140,74.0,7.3
2025-04-03 15:48:35,20.5,527,1638400,0,73.9,10.25
2025-04-03 15:48:35,26.5,527,0,0,74.1,13.25
2025-04-03 15:48:36,8.7,527,0,260,74.0,5
2025-04-03 15:48:36,21.8,527,33300480,0,73.8,10.9
2025-04-03 15:48:37,81.9,541,39731200,0,74.4,40.95
2025-04-03 15:48:37,20.0,532,22814720,630,74.0,10.0
2025-04-03 15:48:38,0.0,531,15687680,1000,74.1,5
2025-04-03 15:48:38,18.1,531,14704640,0,74.1,9.05
2025-04-03 15:48:39,19.8,531,22323200,0,74.1,9.9
2025-04-03 15:48:39,11.1,531,0,810,74.1,5.55
2025-04-03 15:48:40,0.0,531,40960,30,74.2,5
2025-04-03 15:48:40,10.1,530,0,0,74.1,5.05
2025-04-03 15:48:41,0.0,530,0,70,74.0,5
2025-04-03 15:48:41,7.3,530,0,0,73.7,5
2025-04-03 15:48:42,10.8,530,13762560,430,73.7,5.4
2025-04-03 15:48:42,12.5,530,0,3270,73.6,6.25
2025-04-03 15:48:43,13.1,530,0,0,73.5,6.55
2025-04-03 15:48:43,19.3,531,0,0,73.6,9.65
2025-04-03 15:48:44,0.0,531,0,540,73.5,5
2025-04-03 15:48:44,7.1,531,0,0,73.5,5
2025-04-03 15:48:45,61.0,531,34856960,46360,78.9,30.5
2025-04-03 15:48:45,22.9,531,0,0,78.7,11.45
2025-04-03 15:48:46,0.0,530,5201920,790,77.6,5
2025-04-03 15:48:46,15.5,530,532480,0,74.7,7.75
2025-04-03 15:48:47,16.3,531,21053440,0,74.5,8.15
2025-04-03 15:48:47,23.6,531,163840,0,74.3,11.8
2025-04-03 15:48:48,45.9,529,35840000,0,75.0,22.95
2025-04-03 15:48:48,21.4,531,0,8920,74.8,10.7
2025-04-03 15:48:49,17.3,531,14254080,0,74.8,8.65
2025-04-03 15:48:49,21.0,531,0,0,74.9,10.5
2025-04-03 15:48:50,18.4,531,655360,0,74.9,9.2
2025-04-03 15:48:50,12.6,531,18800640,4550,74.1,6.3
2025-04-03 15:48:51,0.0,531,778240,0,73.6,5
2025-04-03 15:48:51,18.8,531,0,0,73.6,9.4
2025-04-03 15:48:52,12.5,531,14049280,0,73.7,6.25
2025-04-03 15:48:52,29.4,531,450560,0,73.8,14.7
2025-04-03 15:48:53,25.3,531,0,0,73.9,12.65
2025-04-03 15:48:53,24.1,531,450560,0,73.5,12.05
2025-04-03 15:48:54,0.0,531,0,0,73.4,5
2025-04-03 15:48:54,18.8,531,778240,0,73.4,9.4
2025-04-03 15:48:55,0.0,531,0,210,73.3,5
2025-04-03 15:48:55,13.6,531,0,0,73.2,6.8
2025-04-03 15:48:56,25.9,531,6881280,0,73.3,12.95
2025-04-03 15:48:56,32.6,531,8110080,0,73.8,16.3
2025-04-03 15:48:57,0.0,531,16015360,0,74.0,5
2025-04-03 15:48:57,29.1,532,8478720,220,79.3,14.55
2025-04-03 15:48:58,0.0,530,0,0,79.4,5
2025-04-03 15:48:58,25.6,531,28057600,0,78.3,12.8
2025-04-03 15:48:59,0.0,526,0,0,75.5,5
2025-04-03 22:11:38,19.0,520,13025280,670,77.2,9.5
2025-04-03 22:11:39,15.5,519,0,0,77.4,7.75
2025-04-03 22:11:39,10.8,519,3850240,0,77.6,5.4
2025-04-03 22:11:40,9.4,519,0,0,77.6,5
2025-04-03 22:11:40,4.9,517,0,240,77.6,5
2025-04-03 22:11:41,12.6,517,0,0,77.7,6.3
2025-04-03 22:11:41,4.7,517,0,0,77.8,5
2025-04-03 22:11:42,4.7,517,1556480,0,77.8,5
2025-04-03 22:11:42,0.0,517,0,90,77.7,5
2025-04-03 22:11:43,10.8,517,0,0,77.9,5.4
2025-04-03 22:11:43,0.0,518,149626880,0,78.5,5
2025-04-03 22:11:44,21.4,517,327680,0,78.5,10.7
2025-04-03 22:11:44,22.9,518,4874240,0,78.9,11.45
2025-04-03 22:11:45,75.3,520,47595520,4330,79.3,37.65
2025-04-03 22:11:45,64.4,518,0,0,79.5,32.2
2025-04-03 22:11:46,16.3,518,0,0,79.1,8.15
2025-04-03 22:11:46,0.0,518,122880,0,79.5,5
2025-04-03 22:11:47,2.4,518,4136960,0,79.7,5
2025-04-03 22:11:47,3.6,518,1310720,0,79.7,5
2025-04-03 22:11:48,2.4,518,0,0,79.9,5
2025-04-03 22:11:48,4.8,518,0,0,79.9,5
2025-04-03 22:11:49,0.0,518,0,0,79.9,5
2025-04-03 22:11:49,1.2,517,0,210,79.9,5
2025-04-03 22:11:50,1.2,517,0,0,79.7,5
2025-04-03 22:11:50,1.2,517,0,180,79.6,5
2025-04-03 22:11:51,10.7,517,0,0,79.7,5.35
2025-04-03 22:11:51,3.7,517,0,0,79.6,5
2025-04-03 22:11:52,2.4,516,0,190,79.6,5
2025-04-03 22:11:52,4.9,516,163840,0,79.4,5
2025-04-03 22:11:53,0.0,516,163840,630,79.3,5
2025-04-03 22:11:53,0.0,515,532480,340,79.5,5
2025-04-03 22:11:54,8.1,515,0,0,79.5,5
2025-04-03 22:11:54,6.0,514,0,220,79.0,5
2025-04-03 22:11:55,9.4,513,0,0,79.1,5
2025-04-03 22:11:55,0.0,513,0,6060,79.1,5
2025-04-03 22:11:56,2.4,513,0,0,79.1,5
2025-04-03 22:11:56,3.5,513,1310720,0,79.1,5
2025-04-03 22:11:57,3.6,513,860160,20,79.1,5
2025-04-03 22:11:57,7.1,513,0,60,79.1,5
2025-04-03 22:11:58,2.4,513,6799360,0,79.1,5
2025-04-03 22:11:58,6.3,513,286720,800,79.4,5
2025-04-03 22:11:59,8.1,513,0,510,79.5,5
2025-04-03 22:11:59,10.8,513,0,4320,79.5,5.4
2025-04-03 22:12:00,3.7,513,0,0,79.5,5
2025-04-03 22:12:00,9.3,513,327680,0,79.6,5
2025-04-03 22:12:01,7.1,513,778240,0,79.5,5
2025-04-03 22:12:01,0.0,513,0,6060,79.4,5
2025-04-03 22:12:02,4.7,513,0,60,79.5,5
2025-04-03 22:12:02,6.0,513,0,430,79.4,5
2025-04-03 22:12:03,12.0,513,0,440,79.4,6.0
2025-04-03 22:12:03,1.2,513,122880,90,79.4,5
2025-04-03 22:12:04,0.0,513,0,0,79.4,5
2025-04-03 22:12:04,0.0,512,532480,0,79.8,5
2025-04-03 22:12:05,4.8,512,0,0,80.0,5
2025-04-03 22:12:05,9.5,512,0,1000,79.9,5
2025-04-03 22:12:06,10.7,512,0,1860,79.8,5.35
2025-04-03 22:12:06,3.7,511,0,200,79.7,5
2025-04-03 22:12:07,3.6,511,0,0,79.6,5
2025-04-03 22:12:07,0.0,511,0,0,79.5,5
2025-04-03 22:12:08,1.2,511,0,130,79.6,5
2025-04-03 22:12:08,6.0,512,1064960,470,79.5,5
2025-04-03 22:12:09,1.2,511,0,2570,79.5,5
2025-04-03 22:12:09,7.1,511,0,490,79.6,5
2025-04-03 22:12:10,10.5,511,0,550,79.6,5.25
2025-04-03 22:12:10,0.0,511,0,110,79.6,5
2025-04-03 22:12:11,1.2,511,0,120,79.5,5
2025-04-03 22:12:11,9.8,511,0,400,79.6,5
2025-04-03 22:12:12,3.5,511,0,270,79.5,5
2025-04-03 22:12:12,1.2,511,0,120,79.6,5
2025-04-03 22:12:13,4.5,511,0,20,79.6,5
2025-04-03 22:12:13,8.3,512,0,0,79.4,5
2025-04-03 22:12:14,2.3,511,0,640,79.4,5
2025-04-03 22:12:14,2.4,511,0,160,79.4,5
2025-04-03 22:12:15,1.2,511,0,50,79.4,5
2025-04-03 22:12:15,0.0,510,0,0,79.4,5
2025-04-03 22:12:16,1.2,510,0,60,79.4,5
2025-04-03 22:12:16,4.8,510,0,0,79.4,5
2025-04-03 22:12:17,10.1,510,0,0,79.4,5.05
2025-04-03 22:12:17,14.5,510,5242880,60,79.4,7.25
2025-04-03 22:12:18,1.2,510,0,0,79.4,5
2025-04-03 22:12:18,11.1,511,0,170,79.4,5.55
2025-04-03 22:12:19,0.0,510,0,0,79.4,5
2025-04-03 22:12:19,0.0,510,0,220,79.3,5
2025-04-03 22:12:20,3.6,510,0,40,79.3,5
2025-04-03 22:12:20,2.4,510,0,60,79.4,5
2025-04-03 22:12:21,2.5,510,0,140,79.3,5
2025-04-03 22:12:21,0.0,510,0,4750,79.4,5
2025-04-03 22:12:22,11.8,510,0,460,79.9,5.9
2025-04-03 22:12:22,11.5,510,0,0,80.0,5.75
2025-04-03 22:12:23,11.1,510,0,270,80.0,5.55
2025-04-03 22:12:23,9.6,510,0,0,80.0,5
2025-04-03 22:12:24,4.7,510,0,10,79.9,5
2025-04-03 22:12:24,2.4,510,0,120,79.8,5
2025-04-03 22:12:25,8.2,510,0,130,79.6,5
2025-04-03 22:12:25,4.7,510,0,420,79.5,5
2025-04-03 22:12:26,0.0,508,0,0,79.5,5
2025-04-03 22:12:26,0.0,508,0,60,79.5,5
2025-04-03 22:12:27,0.0,507,0,0,79.5,5
2025-04-03 22:12:27,4.9,507,0,0,79.4,5
2025-04-03 22:12:28,2.4,507,0,240,79.4,5
2025-04-03 22:12:28,5.9,507,0,0,79.3,5
2025-04-03 22:12:29,2.4,507,0,0,79.3,5
2025-04-03 22:12:29,2.4,507,0,0,79.3,5
2025-04-03 22:12:30,0.0,507,0,70,79.3,5
2025-04-03 22:12:30,1.2,507,0,10,79.2,5
2025-04-03 22:12:31,2.3,507,0,0,79.2,5
2025-04-03 22:12:31,1.2,507,0,0,79.2,5
2025-04-03 22:12:32,1.2,507,0,0,79.2,5
2025-04-03 22:12:32,1.2,507,0,150,79.5,5
2025-04-03 22:12:33,5.9,507,0,0,79.5,5
2025-04-03 22:12:33,0.0,507,6430720,23790,84.0,5
2025-04-03 22:12:34,6.2,507,0,0,84.2,5
2025-04-03 22:12:34,28.4,507,1310720,1980,83.8,14.2
2025-04-03 22:12:35,45.7,508,7536640,5980,81.2,22.85
2025-04-03 22:12:35,1.2,508,0,1230,81.0,5
2025-04-03 22:12:36,85.2,508,661299200,37650,85.5,42.6
2025-04-03 22:12:37,0.0,508,12820480,1650,85.5,5
2025-04-03 22:12:37,12.3,508,44974080,0,83.7,6.15
2025-04-03 22:12:38,10.1,509,54599680,11230,82.0,5.05
2025-04-03 22:12:38,16.9,509,0,8460,81.9,8.45
2025-04-03 22:12:39,4.8,509,0,0,81.9,5
2025-04-03 22:12:39,13.4,509,21667840,450,82.2,6.7
2025-04-03 22:12:40,23.5,509,226467840,12740,81.5,11.75
2025-04-03 22:12:40,6.1,509,19374080,0,81.4,5
2025-04-03 22:12:41,4.9,509,0,0,82.9,5
2025-04-03 22:12:41,8.4,509,3522560,0,82.9,5
2025-04-03 22:12:42,3.6,509,0,350,82.8,5
2025-04-03 22:12:42,14.5,509,6881280,0,82.7,7.25
2025-04-03 22:12:43,14.5,509,0,13210,82.7,7.25
2025-04-03 22:12:43,13.1,509,0,0,82.4,6.55
2025-04-03 22:12:44,1.2,509,2293760,0,82.2,5
2025-04-03 22:12:44,8.6,509,163840,0,81.6,5
2025-04-03 22:12:45,6.2,509,0,0,81.5,5
2025-04-03 22:12:45,5.9,509,0,0,81.4,5
2025-04-03 22:12:46,2.5,509,0,210,80.8,5
2025-04-03 22:12:46,8.5,509,0,0,80.7,5
2025-04-03 22:12:47,11.9,509,0,80,81.0,5.95
2025-04-03 22:12:47,0.0,509,4997120,7500,81.0,5
2025-04-03 22:12:48,0.0,509,2170880,120,80.9,5
2025-04-03 22:12:48,7.2,509,0,270,79.9,5
2025-04-03 22:12:49,3.6,509,0,0,79.8,5
2025-04-03 22:12:49,6.0,509,0,0,79.8,5
2025-04-03 22:12:50,14.3,509,138895360,0,80.3,7.15
2025-04-03 22:12:50,14.5,509,0,0,80.4,7.25
2025-04-03 22:12:51,15.0,509,983040,0,80.9,7.5
2025-04-03 22:12:51,14.5,509,14950400,0,81.0,7.25
2025-04-03 22:12:52,12.5,509,0,140,81.1,6.25
2025-04-03 22:12:52,4.7,509,901120,290,81.1,5
2025-04-03 22:12:53,12.0,509,0,10,81.1,6.0
2025-04-03 22:12:53,3.7,509,0,260,81.0,5
2025-04-03 22:12:54,0.0,509,0,170,80.9,5
2025-04-03 22:12:54,12.0,509,0,0,80.9,6.0
2025-04-03 22:12:55,11.1,509,0,230,80.9,5.55
2025-04-03 22:12:55,12.0,509,0,120,80.9,6.0
2025-04-03 22:12:56,10.6,509,0,0,80.9,5.3
2025-04-03 22:12:56,2.6,509,6430720,0,80.9,5
2025-04-03 22:12:57,4.6,509,0,40,80.9,5
2025-04-03 22:12:57,9.5,509,0,0,80.9,5
2025-04-03 22:12:58,10.0,509,0,0,80.9,5
2025-04-03 22:12:58,4.8,509,0,60,80.9,5
2025-04-03 22:12:59,2.4,509,0,550,80.9,5
2025-04-03 22:12:59,7.1,509,0,40,80.9,5
2025-04-03 22:13:00,7.6,509,491520,0,80.9,5
2025-04-03 22:13:00,11.0,509,0,0,80.9,5.5
2025-04-03 22:13:01,12.2,509,0,3000,80.9,6.1
2025-04-03 22:13:01,13.7,509,0,0,81.0,6.85
2025-04-03 22:13:02,8.6,509,0,0,80.8,5
2025-04-03 22:13:02,1.3,509,0,100,80.8,5
2025-04-03 22:13:03,11.1,509,163840,0,80.7,5.55
2025-04-03 22:13:03,9.1,509,0,0,80.7,5
